position;channelTitle;videoId;publishedAt;publishedAtSQL;videoTitle;videoDescription;tags;videoCategoryId;videoCategoryLabel;topicCategories;duration;durationSec;dimension;definition;caption;defaultLanguage;defaultLAudioLanguage;thumbnail_maxres;licensedContent;locationDescription;latitude;longitude;viewCount;likeCount;dislikeCount;favoriteCount;commentCount
521;ARTE Concert;S1CcItB_p38;2023-04-20T13:13:57Z;2023-04-20 13:13:57;"Sandra Nkaké : ""Bachelorette"" (Björk cover) 🎙 #björk #cover - ARTE Concert";"🇫🇷 Sandra Nkaké performs ""Bachelorette"" (Björk cover) : so beautiful 🥰 ____________ More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/";sandra nkaké,sandra nkaké bjork cover,bjork cover,bjork bachelorette,bjork bachelorette cover,arte,concert,arte concert,björk bachelorette,björk bachelorette arte,sandra nkaké arte,sandra nkaké arte concert,bjork,björk cover,bachelorette,sandra nkaké cover,live,music,a capella;10;Music;Music;PT59S;59;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/S1CcItB_p38/maxresdefault.jpg;1;;;;3477;180;;0;5
522;ARTE Concert;ZUoOzCW-Bvs;2023-04-19T16:00:31Z;2023-04-19 16:00:31;Nina Kraviz - Time Warp 2023@arteconcert;DJ et chanteuse de talent, Nina Kraviz est à l’affiche des plus grands festivals électro de la planète. On lui doit aussi la création de deux labels, трип (Trip) et Galaxiid, qui font de l’artiste sibérienne une référence de la musique électronique d’aujourd’hui. D’autres titres sont en préparation, qui révéleront bientôt une facette inattendue du travail protéiforme de leur créatrice La DJ, productrice et chanteuse sibérienne Nina Kraviz est une pointure de la musique électronique connue dans le monde entier. La critique n’a pas manqué de saluer ses deux mixes créés pour DJ Kicks et Fabric91 ainsi que son album sobrement intitulé… Fabric. Nommée « DJ de l’année » par le magazine spécialisé Mixmag en 2017, elle est depuis devenue une figure incontournable. Nina Kraviz puise son inspiration à des sources lointaines et improbables, allant de la Tour Eiffel à la Grande Muraille de Chine pour composer des morceaux cosmiques qu’elle mixe dans des soirées underground très prisées. En 2021, elle a sorti deux nouveaux singles, Skyscrapers et This Time – succès planétaires. More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;ARTE,Autre,TV,concert,arteconcert,Mannheim,techno,house,Timewarp,TimeWarp2023,NinaKraviz,Kraviz,Nina,music,Musik,festival;10;Music;Electronic_music,Music;PT2H59S;59;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/ZUoOzCW-Bvs/maxresdefault.jpg;1;Mannheim;49.4874592;8.4660395;188975;3949;;0;408
523;ARTE Concert;JYtCZgdcbBg;2023-04-18T08:00:14Z;2023-04-18 08:00:14;Lucienne Renaudin Vary, Karim Felouki & Friends au Château de Fontainebleau - ARTE Concert;#SURMESURE #LUCIENNERENAUDINVARY #KARIMFELOUKI Sur Mesure invite Lucienne Renaudin Vary @luciennerv, Karim Felouki, Félicien Brut, Philémon Renaudin-Vary et le Quatuor Hermès au Château de Fontainebleau. Sur Mesure, c’est le rendez-vous kaléidoscopique d’ARTE Concert : chaque numéro est l’occasion de faire se rencontrer musique, danse et architecture dans un grand brassage des genres, des époques et des sensibilités. Ce numéro ayant pour écrin différents espaces du château de Fontainebleau ne fait pas exception. S’y mélangent en effet musique baroque, tango, musique classique et danse hip-hop dans un lieu à la beauté époustouflante. Cette profusion artistique est portée par la jeune trompettiste Lucienne Renaudin Vary, son fidèle acolyte l’accordéoniste Félicien Brut, le danseur et chorégraphe Karim Felouki, le contrebassiste Philémon Renaudin Vary et le Quatuor Hermès. Programme : A Fistful of Dollars - Ennio Morricone  Michelangelo 70 - Astor Piazzolla  Chat Pitre - Richard Galliano  Gute Nacht - Antonín Dvořák  Als ich si in den himmel sah - Antonín Dvořák  Chau Paris - Astor Piazzolla  Oblivion - Astor Piazzolla  Tango pour Claude - Richard Galliano My favourite things - Richard Rodgers, Oscar Hammerstein II  Romanza n.2 - Rafael Méndez  Concerto in C minor - Alessandro Marcello Concert filmé le 13 février 2023 au Château de Fontainebleau. Photo © Véronique Fel ----------------------------------- [AVAILABLE UNTIL 17/04/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;arte sur mesure,paris sur mesure arte,paris sur mesure,arte,concert,arte concert,lucienne renaudin vary,karim felouki,quatuor hermès,lucienne renaudin-vary paris sur mesure,lucienne renaudin-vary sur mesure,trompette,trumpet,fontainebleau,fontainebleau castle,château de fontainebleau,dance,choreography,classical music,tango music,baroque music,félicien brut,live,music,session,philémon renaudin vary,lucienne renaudin piazzolla,karim felouki dance,tango,jazz;10;Music;Classical_music,Music;PT36M1S;2161;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/JYtCZgdcbBg/maxresdefault.jpg;1;;;;82862;766;;0;38
524;ARTE Concert;aqIaPvOPQ7k;2023-04-17T16:00:04Z;2023-04-17 16:00:04;Kobosil - Time Warp 2023 @arteconcert;Il y a belle lurette que Kobosil n’est plus seulement une référence pour les fans invétérés de techno. Auteur dans les années 2010 d’un premier album qui reste à ce jour une référence, le DJ a durablement façonné la scène berlinoise et son style aussi enlevé qu’intemporel. Son influence ne se limite de loin pas à la capitale allemande, puisqu’avec Kobosil, la techno dans son ensemble a évolué pour gagner en profondeur, vitesse et agressivité. Ce natif du quartier ouvrier de Berlin-Neukölln a ainsi développé une esthétique musicale nourrie par son environnement immédiat, mais aussi par les premières convulsions sous influence EBM, noise ou indus. Même le hip-hop a droit de cité dans ses DJ sets, preuve éclatante que pour Kobosil, il n’y a pas de frontières entre les genres. More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;ARTE,Autre,TV,TimeWarp,TimeWarp2023,Mannheim,house,techno,kobosil,music,arteconcert,concert,Musik,Festival;10;Music;Electronic_music,Hip_hop_music,Music;PT1H58M22S;3502;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/aqIaPvOPQ7k/maxresdefault.jpg;1;Mannheim;49.4874592;8.4660395;217179;4057;;0;324
525;ARTE Concert;94HqeQidOS4;2023-04-14T16:00:09Z;2023-04-14 16:00:09;Adriatique - Time Warp 2023 @arteconcert;Adriatique, un pseudo derrière lequel se cachent deux DJ et producteurs, Adrian Shala et Adrian Schweizer – un même prénom et une décennie de créativité en duo. Depuis leur rencontre à Zurick en 2008, les deux Adrian sont inséparables, liés par des liens d’amitié et par un parcours artistique commun. Les deux complices forment désormais l’un des duos les plus solides et appréciés de la scène house et techno. More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;ARTE,Autre,TV,music,house,techno,arteconcert,mannheim,adriatique,time warp,timewarp,musik;10;Music;Electronic_music,Music;PT1H58M50S;3530;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/94HqeQidOS4/maxresdefault.jpg;1;Mannheim;49.4874592;8.4660395;176568;3169;;0;182
526;ARTE Concert;FyoioYx1hVE;2023-04-13T08:57:30Z;2023-04-13 08:57:30;La Chica has a very unique way to play the piano 🤩 #piano #live - ARTE Concert;La Chica - Piano Day : https://www.youtube.com/watch?v=9cKRI3IK5Qk&ab_channel=ARTEConcert ____________ More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;la chica piano day,la chica arte,la chica arte concert,la chica arte concert piano day,la chica,arte,concert,arte concert,piano day arte concert,arte concert piano,arte concert piano day 2023,la chica piano,la chica the sea,la chica live;10;Music;Music;PT1M;60;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/FyoioYx1hVE/maxresdefault.jpg;1;;;;8168;330;;0;12
527;ARTE Concert;F7Js9gVwdW4;2023-04-12T16:00:08Z;2023-04-12 16:00:08;Gerd Janson - Time Warp 2023 @arteconcert;"Originaire de Francfort, Gerd Janson s’est pris de passion pour la techno dès l’enfance grâce à une cassette du légendaire DJ allemand Sven Väth. Il a ensuite découvert divers genres musicaux en assistant aux sets d’artistes électro dans le monde entier. C’est ainsi qu’il a développé son propre style. Trop souvent, ""succès d’estime"" est synonyme d’""artiste sous-estimé"". Pourtant, ces dernières années, le grand public a découvert un nom jusque là seulement connus des initiés : Gerd Janson. Un DJ capable de revisiter les classiques les plus usés comme de passer des titres avant que tout le monde ne s’en empare. Originaire de la banlieue de Francfort, Janson s’est intéressé très jeune à l’électro. Dès qu’il a eu l’âge d’être admis dans les clubs, il a sillonné le pays pour assister aux sets de DJ allemands et étrangers. Moodymann, Robert Hood, techno, house : quel que soit le style, il était désormais mordu. More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/";ARTE,Autre,TV,gerdjanson,janson,music,mannheim,time warp,timewarp,techno house,techno,house,concert,festival;10;Music;Electronic_music,Music;PT2H1M14S;74;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/F7Js9gVwdW4/maxresdefault.jpg;1;Mannheim;49.4874592;8.4660395;62053;1030;;0;172
528;ARTE Concert;Ri00AnMytGo;2023-04-10T16:00:17Z;2023-04-10 16:00:17;Pan-Pot - Time Warp 2023 @arteconcert;Tassilo Ippenberger et Thomas Benedix se sont rencontrés à la prestigieuse SAE de Berlin, où ils suivaient une formation d’ingénieur du son. Parmi les étudiants de leur promotion, ils étaient les seuls à s’intéresser à la techno. Les deux musiciens proposent un mix aux sonorités minimalistes aussi sombres que glaçantes, devenues depuis leur marque de fabrique. Si les points communs peuvent réunir deux êtres, c’est de leurs différences que jaillit l’étincelle. Encore faut-il que deux personnalités aussi diamétralement opposées que celles du duo Pan-Pot puissent trouver un terrain d’entente. Après avoir prouvé que leur imagination ne connaît pas de limite, il appartient désormais à Tassilo Ippenberger et Thomas Benedix de montrer ce dont ils sont vraiment capables. Non seulement en tant que DJ de renommée mondiale, mais aussi en tant qu’artistes d’avant-garde farouchement indépendants. More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;ARTE,Autre,TV,time warp,timewarp2023,panpot,techno,house,mannheim,concert,festival,arteconcert,konzert,music,Musik,pan-pot;10;Music;Electronic_music,Music;PT2H1M30S;90;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/Ri00AnMytGo/maxresdefault.jpg;1;Mannheim;49.4874592;8.4660395;135881;2307;;0;148
529;ARTE Concert;sB9wzaJTLQ8;2023-04-09T14:00:37Z;2023-04-09 14:00:37;"Mr. Kriss : ""L'Acrobate et le Guitariste"" - Picasso Dance - @arteconcert";#MRKRISS #PICASSODANCE En se laissant porter par les lignes de L’Acrobate, Mr Kriss rend hommage à Picasso en associant deux de ses passions : la danse et les arts visuels. Comment saisir Picasso aujourd’hui ? Comment aborder son œuvre, dialoguer avec l’icône, la confronter ? Au travers de Picasso Dance, ARTE invite huit chorégraphes à questionner par la danse l’héritage artistique et humain de l’artiste andalou. Un projet faisant dialoguer spectacle vivant, art plastique et film de création qui s’inscrit dans la Célébration Picasso 1973-2023, un événement international commémorant les cinquante ans de la disparition de Picasso. La main du danseur et illustrateur tchèque Mr Kriss trace des lignes. Des dessins au charbon sur la toile oui, mais aussi des ponts entre le passé et l’actuel. Un concept incarné ici par le duo qu’il forme avec le musicien Alan Grezl. Alors que le corps du danseur se déploie dans un style acrobatique imprévisible, les airs joués par le guitariste flamenco évoquent eux chaleur et familiarité. Une chorégraphie inspirée par le tableau L’Acrobate (1930). [AVAILABLE UNTIL 19/09/2025] --------------------------- More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;ARTE,Autre,TV;24;Entertainment;Music,Music_of_Latin_America,Performing_arts;PT9M37S;577;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/sB9wzaJTLQ8/maxresdefault.jpg;1;;;;3236;87;;0;6
530;ARTE Concert;3WyrO-aXfBU;2023-04-08T16:00:01Z;2023-04-08 16:00:01;Mathew Jonson - Time Warp 2023 @arteconcert;Le DJ canadien Mathew Jonson propose une musique aussi entraînante que raffinée. Conscient des attentes des dance-floors et des codes universels de la house et de la techno, il s’est toujours affranchi des règles trop rigides. Mathew Jonson est un musicien à part. Le Canadien possède une des voix les plus singulières de la scène électro. Quelques mesures suffisent pour savoir qu’un titre est de lui. Et pourtant, le DJ ne se répète jamais. More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;ARTE,Autre,TV,mathewjonson,time warp,timewarp2023,mannheim,house,techno,music,Musik,jonson,arteconcert,concert;10;Music;Electronic_music,Music;PT1H14S;14;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/3WyrO-aXfBU/maxresdefault.jpg;1;Mannheim;49.4874592;8.4660395;22897;461;;0;39
531;ARTE Concert;GJaYKDWWK-g;2023-04-08T14:00:17Z;2023-04-08 14:00:17;"Leïla Ka : ""Vivantes"" - Picasso Dance - @arteconcert";#LEILAKA #PICASSODANCE Une superposition de matières et de couleurs : avec Vivantes, Leïla Ka illustre le passage de la période bleue au cubisme, ainsi que la place des femmes dans l’œuvre et la vie de Picasso. Comment saisir Picasso aujourd’hui ? Comment aborder son œuvre, dialoguer avec l’icône, la confronter ? Au travers de Picasso Dance, ARTE invite huit chorégraphes à questionner par la danse l’héritage artistique et humain de l’artiste andalou. Un projet faisant dialoguer spectacle vivant, art plastique et film de création qui s’inscrit dans la Célébration Picasso 1973-2023, un événement international commémorant les cinquante ans de la disparition de Picasso. Les couches de vêtements semblent tomber à l’infini dans cette performance hypnotisante de Leïla Ka. De lents mouvements mélancoliques ancrent d’abord la danse dans des tons bleuâtres et profonds. Or cet état amorce en réalité une transformation, une mue qui s’achève dans une explosion de couleurs et de formes cubistes. Une chorégraphie inspirée par le tableau Les Deux Soeurs (1902). ------------------------------ [AVAILABLE UNTIL 19/09/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;leïla ka arte,leïla ka arte concert,leila ka arte,leila ka arte concert,leila ka,leïla ka;24;Entertainment;Electronic_music,Music;PT7M35S;455;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/GJaYKDWWK-g/maxresdefault.jpg;1;;;;8703;137;;0;9
532;ARTE Concert;4STCLcQx9s0;2023-04-07T14:00:05Z;2023-04-07 14:00:05;"Olivier Dubois : ""Cet obscur amour du désir"" - Picasso Dance - @arteconcert";#OLIVIERDUBOIS #PICASSODANCE Dans les labyrinthiques catacombes de Paris, Olivier Dubois livre son interprétation du tableau Dora et le Minotaure. Une performance aux airs de rêve (cauchemar ?) éveillé. Comment saisir Picasso aujourd’hui ? Comment aborder son œuvre, dialoguer avec l’icône, la confronter ? Au travers de Picasso Dance, ARTE invite huit chorégraphes à questionner par la danse l’héritage artistique et humain de l’artiste andalou. Un projet faisant dialoguer spectacle vivant, art plastique et film de création qui s’inscrit dans la Célébration Picasso 1973-2023, un événement international commémorant les cinquante ans de la disparition de Picasso. Pour Picasso Danse, le chorégraphe Olivier Dubois tire le fil d’une figure chère au peintre andalou : le minotaure. Il investit alors une crypte pour nous parler de passion, de vampirisme et surtout d’alchimie. Un lieu où il faut se perdre pour trouver. Au-delà des artifices et des labyrinthes, se crée pourtant une magie véritable : la rencontre entre l’artiste et la muse. Une chorégraphie inspirée par le tableau Dora et le Minotaure (1936). ------------------------------- [AVAILABLE UNTIL 19/09/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;olivier dubois arte concert,olivier dubois concert,olivier dubois arte,olivier,dubois,olivier dubois,arte,concert,arte concert;24;Entertainment;Entertainment,Film;PT6M47S;407;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/4STCLcQx9s0/maxresdefault.jpg;1;;;;2445;26;;0;3
