"channelTitle","videoId","videoTitle","release_date","release_time","duration","codeSubject","viewCount","likeCount","commentCount","defaultLAudioLanguage","videoDescription","tags","videoCategoryId","videoCategoryLabel","topicCategories","caption"
"Corey Schafer","UFuo7EHI8zc","Python Pandas Tutorial (Part 10): Working with Dates and Time Series Data",2020-03-17,"19:02:48","35:41","Python",297921,7316,388,"en","In this video, we will be learning how to work with DateTime and Time Series data in Pandas. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning several different concepts about working with DateTimes and Time Series data in Pandas. We will learn how to convert values to datetimes, how to filter by dates, how to resample our dates to do some more in-depth analysis, and more. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-10 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download Datetime Formatting Codes - http://bit.ly/python-dt-fmt Pandas Date Offset Codes - http://bit.ly/pandas-dt-fmt ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","python,pandas,pandas datetime,pandas time series analysis,pandas timedelta,pandas timestamp,pandas time series plot,pandas time series tutorial,pandas time series,python pandas tutorial,data science,data analysis,python data science,corey schafer,python programming,python tutorial,pandas resample,pandas groupby date,to_datetime,resample",27,"Education","Knowledge,Technology","false"
"Corey Schafer","KdmPHEnPJPs","Python Pandas Tutorial (Part 9): Cleaning Data - Casting Datatypes and Handling Missing Values",2020-02-24,"14:00:04","31:54","Python",216950,5516,174,"en","In this video, we will be learning how to clean our data and cast datatypes. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to clean our data. We will be learning how to handle remove missing values, fill missing values, cast datatypes, and more. This is an essential skill in Pandas because we will frequently need to modify our data to our needs. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-09 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","python,pandas,pandas missing values,pandas nan,np.nan,dropna,pandas dropna,isna,pandas isna,fillna,pandas fillna,dtypes,pandas dtypes,pandas convert,pandas cast,data analysis,data science,pandas tutorial,pandas python tutorial,python pandas tutorial,python tutorial,corey schafer,astype,pandas astype",27,"Education","Knowledge","false"
"Corey Schafer","txMdrV1Ut64","Python Pandas Tutorial (Part 8): Grouping and Aggregating - Analyzing and Exploring Your Data",2020-02-14,"14:38:33","49:06","Python",400443,9389,678,"en","In this video, we will be learning how to group and aggregate our data. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to group and aggregate our data. This will allow us to explore our data in ways we have not yet done in this series. We will be able to answer questions such as: ""What is the most popular social media site for each country?"" We will be using the groupby method, and also some aggregate functions such as mean, median, value_counts, etc. Let's get started... Video Timestamps: Aggregate Column - 2:00 Aggregate DataFrame - 3:55 Value Counts - 7:51 Grouping - 12:30 Multiple Aggregates on Group - 26:00 People Who Know Python By Country - 27:20 Practice Question - 34:20 Concat Series - 37:27 The code for this video can be found at: http://bit.ly/Pandas-08 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","python,pandas,grouping,aggregating,pandas group,pandas groupby,pandas groupby tutorial,pandas aggregate functions,pandas aggregation,value_counts,value_count,pandas mean,pandas median,pandas describe,pandas tutorial,pandas concat,data science,data analysis,pandas dataframe,python pandas tutorial,python pandas,python tutorial,corey schafer",27,"Education","Knowledge","false"
"Corey Schafer","T11QYVfZoD0","Python Pandas Tutorial (Part 7): Sorting Data",2020-02-06,"14:30:02","15:40","Python",171808,5105,174,"en","In this video, we will be learning how to sort DataFrames in Pandas. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to sort our data. We will learn how to sort single columns, sort multiple columns, and view the largest and smallest values in a DataFrame. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-07 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","python,pandas,sorting,pandas sorting,sort_values,sort_index,pandas sorting tutorial,data science,python pandas,data analysis,python pandas tutorial,pandas dataframe,python tutorial,corey schafer,python (programming language),python programming,pandas sort descending,pandas sort multiple,pandas sort by two columns,pandas sort columns by values",27,"Education","Knowledge,Technology","false"
"Corey Schafer","HQ6XO9eT-fc","Python Pandas Tutorial (Part 6): Add/Remove Rows and Columns From DataFrames",2020-02-01,"22:39:16","16:55","Python",263280,5852,224,"en","In this video, we will be learning how to add and remove our rows and columns. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to add and remove rows and columns from dataframes using the append and drop methods. We will also see how we can create new columns by combining elements from existing ones. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-06 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","python,pandas,pandas append,pandas drop,pandas add column,pandas add row,pandas delete column,pandas delete row,pandas remove column,pandas remove row,data analysis,data science,python pandas tutorial,pandas tutorial,pandas dataframe,python tutorial,corey schafer,python programming,python (programming language)",27,"Education","Knowledge,Technology","false"
"Corey Schafer","DCDe29sIKcE","Python Pandas Tutorial (Part 5): Updating Rows and Columns - Modifying Data Within DataFrames",2020-01-24,"19:15:01","40:03","Python",372019,8538,328,"en","In this video, we will be learning how to update the values in our rows and columns. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to modify the data within our DataFrames. We will use some of the filtering techniques we learned in the last video to update values conditionally, and we will also be learning how to use the apply, map, and applymap method. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-05 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","python,pandas,pandas tutorial,pandas update rows,pandas update,pandas update row value,pandas update value,pandas update row,pandas update column values,pandas update column,pandas change column name,pandas apply,pandas applymap,pandas map,pandas rename,pandas replace,SettingWithCopyWarning,pandas at,pandas iat,pandas loc,pandas iloc,data science,data analysis,python pandas tutorial,pandas dataframe,corey schafer,python programming",27,"Education","Knowledge,Technology","false"
"Corey Schafer","Lw2rlcxScZY","Python Pandas Tutorial (Part 4): Filtering - Using Conditionals to Filter Rows and Columns",2020-01-17,"14:00:06","23:04","Python",418369,10080,305,"en","In this video, we will be learning how to filter our Pandas dataframes using conditionals. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to write conditionals in or to filter our data within our Pandas dataframes. This is a fundamental skill to have when using Pandas because it is one of the first things most people do when starting a new Pandas project. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-04 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","pandas,python,pandas filter rows by condition,pandas filtering data,pandas filter columns,pandas filter,pandas filtering,python pandas tutorial,python pandas,pandas condition,pandas conditional,data science,data analysis,loc,pandas loc,corey schafer,python programming,python (programming language)",27,"Education","Knowledge,Technology","false"
"Corey Schafer","W9XjRYFkkyw","Python Pandas Tutorial (Part 3): Indexes - How to Set, Reset, and Use Indexes",2020-01-13,"19:45:00","17:27","Python",371656,9143,198,"en","In this video, we will be learning about the Pandas indexes. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning about the Pandas index. Indexes allow us to label our rows so that we can access them more easily. We'll learn how to set, reset, and use indexes properly. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-03 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","pandas,python,pandas index,python pandas tutorial,python pandas,iloc,loc,pandas loc,pandas iloc,data science,data analysis,python tutorial,pandas set index,pandas set column as index,corey schafer,python programming,python (programming language),pandas reset index",27,"Education","Knowledge,Technology","false"
"Corey Schafer","zmdjNSmRXF4","Python Pandas Tutorial (Part 2): DataFrame and Series Basics - Selecting Rows and Columns",2020-01-10,"19:15:00","33:35","Python",596305,13864,359,"en","In this video, we will be learning about the Pandas DataFrame and Series objects. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning about the DataFrame and Series objects. These are the backbone of Pandas and are fundamental to the library. DataFrames can be thought of as rows and columns, while a Series can be thought of as just a single column of rows. We'll also learn the basic navigation of these datatypes by learning how to select specific rows and columns. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-02 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","pandas,python,python pandas tutorial,python pandas,python pandas dataframe,dataframe,series,pandas dataframe,pandas series,pandas loc,pandas iloc,loc,iloc,data science,data analysis,pandas tutorial,python tutorial,corey schafer,pandas dataframe tutorial,dataframe loc,dataframe iloc,series loc,series iloc,python data science tutorial",27,"Education","Knowledge,Technology","false"
"Corey Schafer","ZyhVh-qRZPA","Python Pandas Tutorial (Part 1): Getting Started with Data Analysis - Installation and Loading Data",2020-01-09,"14:00:08","23:01","Python",1277496,20095,562,"en","In this video, we will be learning how to get started with Pandas using Python. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to get started with Pandas. Pandas is a Data Analysis Library that allows us to easily read, analyze, and modify data. Pandas is a fundamental tool to learn in the growing field of Data Science. So we'll start by learning how to install Pandas, how to load data into a Jupyter Notebook, and how to see basic information about the data we've loaded in. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-01 Virtual Environment Tutorial - https://youtu.be/Kg1Yvry_Ydk Jupyter Tutorial - https://youtu.be/HW29067qVWk StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas","pandas,python,python pandas tutorial,python pandas data analysis,data science,data analysis,data analytics,pandas installation,pandas tutorial,how to use pandas,dataframe,series,corey schafer,pandas library,pd,python data science,python csv,pandas csv,jupyter,jupyter notebook,numpy,python data science tutorial,python (programming language),python tutorial,python programming",27,"Education","Knowledge,Technology","false"
"Corey Schafer","z0gguhEmWiY","Python Tutorial: Zip Files - Creating and Extracting Zip Archives",2019-11-19,"15:15:01","27:10","Python",118009,1899,118,"en","In this Python Programming Tutorial, we will be learning how to read and write zip archives. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this video, we will be learning how to create and extract zip archives. We will start by using the zipfile module, and then we will see how to do this using the shutil module. We will learn how to do this with single files and directories, as well as learning how to use gzip as well. Let's get started... Context Managers Tutorial - https://youtu.be/-aKFBoZpiqA BeautifulSoup Web Scraping Tutorial - https://youtu.be/ng2o98k983k Requests Tutorial - https://youtu.be/tb8gHvYlCFs Stack Overflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python","python,zip file,zip archive,python zip,python gzip,python extract,extract zip,python tutorial,corey schafer,python programming,zipfile,shutil,python create add zip file,create add zip file,python programming tutorial,python 3",27,"Education","Knowledge,Technology","false"
"Corey Schafer","_P7X8tMplsw","Python Data Science Tutorial: Analyzing the 2019 Stack Overflow Developer Survey",2019-10-17,"16:15:01","51:28","Python",59681,1532,145,"en","In this video, we will be learning how to use analyze survey data in Python. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to download and analyze real-world data from the 2019 Stack Overflow Developer Survey. This is terrific practice for anyone getting into the data science field. We will learn different ways to analyze this data and also some best practices. Let's get started... The code from this video can be found at: http://bit.ly/SO-Survey-2019 CSV Tutorial - https://youtu.be/q5uM4VKywbA Jupyter Notebooks Tutorial - https://youtu.be/HW29067qVWk ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python","python,data science,stack overflow,stackoverflow,python tutorial,csv,pandas,python programming,python (programming language),corey schafer,python data science,data analysis,data analytics,python survey,stack overflow survey,reddit,matplotlib,python counter,python csv,python data analysis,python defaultdict,python collections",27,"Education","Knowledge,Technology","false"
