position;channelTitle;videoId;publishedAt;publishedAtSQL;videoTitle;videoDescription;tags;videoCategoryId;videoCategoryLabel;topicCategories;duration;durationSec;dimension;definition;caption;defaultLanguage;defaultLAudioLanguage;thumbnail_maxres;licensedContent;locationDescription;latitude;longitude;viewCount;likeCount;dislikeCount;favoriteCount;commentCount
11;Corey Schafer;UFuo7EHI8zc;2020-03-17T19:02:48Z;2020-03-17 19:02:48;Python Pandas Tutorial (Part 10): Working with Dates and Time Series Data;In this video, we will be learning how to work with DateTime and Time Series data in Pandas. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning several different concepts about working with DateTimes and Time Series data in Pandas. We will learn how to convert values to datetimes, how to filter by dates, how to resample our dates to do some more in-depth analysis, and more. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-10 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download Datetime Formatting Codes - http://bit.ly/python-dt-fmt Pandas Date Offset Codes - http://bit.ly/pandas-dt-fmt ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;python,pandas,pandas datetime,pandas time series analysis,pandas timedelta,pandas timestamp,pandas time series plot,pandas time series tutorial,pandas time series,python pandas tutorial,data science,data analysis,python data science,corey schafer,python programming,python tutorial,pandas resample,pandas groupby date,to_datetime,resample;27;Education;Knowledge,Technology;PT35M41S;2141;2d;hd;FALSE;;en;https://i.ytimg.com/vi/UFuo7EHI8zc/maxresdefault.jpg;1;;;;297921;7316;;0;388
12;Corey Schafer;KdmPHEnPJPs;2020-02-24T14:00:04Z;2020-02-24 14:00:04;Python Pandas Tutorial (Part 9): Cleaning Data - Casting Datatypes and Handling Missing Values;In this video, we will be learning how to clean our data and cast datatypes. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to clean our data. We will be learning how to handle remove missing values, fill missing values, cast datatypes, and more. This is an essential skill in Pandas because we will frequently need to modify our data to our needs. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-09 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;python,pandas,pandas missing values,pandas nan,np.nan,dropna,pandas dropna,isna,pandas isna,fillna,pandas fillna,dtypes,pandas dtypes,pandas convert,pandas cast,data analysis,data science,pandas tutorial,pandas python tutorial,python pandas tutorial,python tutorial,corey schafer,astype,pandas astype;27;Education;Knowledge;PT31M54S;1914;2d;hd;FALSE;;en;https://i.ytimg.com/vi/KdmPHEnPJPs/maxresdefault.jpg;1;;;;216950;5516;;0;174
13;Corey Schafer;txMdrV1Ut64;2020-02-14T14:38:33Z;2020-02-14 14:38:33;Python Pandas Tutorial (Part 8): Grouping and Aggregating - Analyzing and Exploring Your Data;"In this video, we will be learning how to group and aggregate our data. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to group and aggregate our data. This will allow us to explore our data in ways we have not yet done in this series. We will be able to answer questions such as: ""What is the most popular social media site for each country?"" We will be using the groupby method, and also some aggregate functions such as mean, median, value_counts, etc. Let's get started... Video Timestamps: Aggregate Column - 2:00 Aggregate DataFrame - 3:55 Value Counts - 7:51 Grouping - 12:30 Multiple Aggregates on Group - 26:00 People Who Know Python By Country - 27:20 Practice Question - 34:20 Concat Series - 37:27 The code for this video can be found at: http://bit.ly/Pandas-08 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas";python,pandas,grouping,aggregating,pandas group,pandas groupby,pandas groupby tutorial,pandas aggregate functions,pandas aggregation,value_counts,value_count,pandas mean,pandas median,pandas describe,pandas tutorial,pandas concat,data science,data analysis,pandas dataframe,python pandas tutorial,python pandas,python tutorial,corey schafer;27;Education;Knowledge;PT49M6S;2946;2d;hd;FALSE;;en;https://i.ytimg.com/vi/txMdrV1Ut64/maxresdefault.jpg;1;;;;400443;9389;;0;678
14;Corey Schafer;T11QYVfZoD0;2020-02-06T14:30:02Z;2020-02-06 14:30:02;Python Pandas Tutorial (Part 7): Sorting Data;In this video, we will be learning how to sort DataFrames in Pandas. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to sort our data. We will learn how to sort single columns, sort multiple columns, and view the largest and smallest values in a DataFrame. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-07 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;python,pandas,sorting,pandas sorting,sort_values,sort_index,pandas sorting tutorial,data science,python pandas,data analysis,python pandas tutorial,pandas dataframe,python tutorial,corey schafer,python (programming language),python programming,pandas sort descending,pandas sort multiple,pandas sort by two columns,pandas sort columns by values;27;Education;Knowledge,Technology;PT15M40S;940;2d;hd;FALSE;;en;https://i.ytimg.com/vi/T11QYVfZoD0/maxresdefault.jpg;1;;;;171808;5105;;0;174
15;Corey Schafer;HQ6XO9eT-fc;2020-02-01T22:39:16Z;2020-02-01 22:39:16;Python Pandas Tutorial (Part 6): Add/Remove Rows and Columns From DataFrames;In this video, we will be learning how to add and remove our rows and columns. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to add and remove rows and columns from dataframes using the append and drop methods. We will also see how we can create new columns by combining elements from existing ones. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-06 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;python,pandas,pandas append,pandas drop,pandas add column,pandas add row,pandas delete column,pandas delete row,pandas remove column,pandas remove row,data analysis,data science,python pandas tutorial,pandas tutorial,pandas dataframe,python tutorial,corey schafer,python programming,python (programming language);27;Education;Knowledge,Technology;PT16M55S;1015;2d;hd;FALSE;;en;https://i.ytimg.com/vi/HQ6XO9eT-fc/maxresdefault.jpg;1;;;;263280;5852;;0;224
16;Corey Schafer;DCDe29sIKcE;2020-01-24T19:15:01Z;2020-01-24 19:15:01;Python Pandas Tutorial (Part 5): Updating Rows and Columns - Modifying Data Within DataFrames;In this video, we will be learning how to update the values in our rows and columns. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to modify the data within our DataFrames. We will use some of the filtering techniques we learned in the last video to update values conditionally, and we will also be learning how to use the apply, map, and applymap method. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-05 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;python,pandas,pandas tutorial,pandas update rows,pandas update,pandas update row value,pandas update value,pandas update row,pandas update column values,pandas update column,pandas change column name,pandas apply,pandas applymap,pandas map,pandas rename,pandas replace,SettingWithCopyWarning,pandas at,pandas iat,pandas loc,pandas iloc,data science,data analysis,python pandas tutorial,pandas dataframe,corey schafer,python programming;27;Education;Knowledge,Technology;PT40M3S;2403;2d;hd;FALSE;;en;https://i.ytimg.com/vi/DCDe29sIKcE/maxresdefault.jpg;1;;;;372019;8538;;0;328
17;Corey Schafer;Lw2rlcxScZY;2020-01-17T14:00:06Z;2020-01-17 14:00:06;Python Pandas Tutorial (Part 4): Filtering - Using Conditionals to Filter Rows and Columns;In this video, we will be learning how to filter our Pandas dataframes using conditionals. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to write conditionals in or to filter our data within our Pandas dataframes. This is a fundamental skill to have when using Pandas because it is one of the first things most people do when starting a new Pandas project. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-04 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;pandas,python,pandas filter rows by condition,pandas filtering data,pandas filter columns,pandas filter,pandas filtering,python pandas tutorial,python pandas,pandas condition,pandas conditional,data science,data analysis,loc,pandas loc,corey schafer,python programming,python (programming language);27;Education;Knowledge,Technology;PT23M4S;1384;2d;hd;FALSE;;en;https://i.ytimg.com/vi/Lw2rlcxScZY/maxresdefault.jpg;1;;;;418369;10080;;0;305
18;Corey Schafer;W9XjRYFkkyw;2020-01-13T19:45:00Z;2020-01-13 19:45:00;Python Pandas Tutorial (Part 3): Indexes - How to Set, Reset, and Use Indexes;In this video, we will be learning about the Pandas indexes. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning about the Pandas index. Indexes allow us to label our rows so that we can access them more easily. We'll learn how to set, reset, and use indexes properly. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-03 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;pandas,python,pandas index,python pandas tutorial,python pandas,iloc,loc,pandas loc,pandas iloc,data science,data analysis,python tutorial,pandas set index,pandas set column as index,corey schafer,python programming,python (programming language),pandas reset index;27;Education;Knowledge,Technology;PT17M27S;1047;2d;hd;FALSE;;en;https://i.ytimg.com/vi/W9XjRYFkkyw/maxresdefault.jpg;1;;;;371656;9143;;0;198
19;Corey Schafer;zmdjNSmRXF4;2020-01-10T19:15:00Z;2020-01-10 19:15:00;Python Pandas Tutorial (Part 2): DataFrame and Series Basics - Selecting Rows and Columns;In this video, we will be learning about the Pandas DataFrame and Series objects. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning about the DataFrame and Series objects. These are the backbone of Pandas and are fundamental to the library. DataFrames can be thought of as rows and columns, while a Series can be thought of as just a single column of rows. We'll also learn the basic navigation of these datatypes by learning how to select specific rows and columns. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-02 StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;pandas,python,python pandas tutorial,python pandas,python pandas dataframe,dataframe,series,pandas dataframe,pandas series,pandas loc,pandas iloc,loc,iloc,data science,data analysis,pandas tutorial,python tutorial,corey schafer,pandas dataframe tutorial,dataframe loc,dataframe iloc,series loc,series iloc,python data science tutorial;27;Education;Knowledge,Technology;PT33M35S;2015;2d;hd;FALSE;;en;https://i.ytimg.com/vi/zmdjNSmRXF4/maxresdefault.jpg;1;;;;596305;13864;;0;359
20;Corey Schafer;ZyhVh-qRZPA;2020-01-09T14:00:08Z;2020-01-09 14:00:08;Python Pandas Tutorial (Part 1): Getting Started with Data Analysis - Installation and Loading Data;In this video, we will be learning how to get started with Pandas using Python. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this Python Programming video, we will be learning how to get started with Pandas. Pandas is a Data Analysis Library that allows us to easily read, analyze, and modify data. Pandas is a fundamental tool to learn in the growing field of Data Science. So we'll start by learning how to install Pandas, how to load data into a Jupyter Notebook, and how to see basic information about the data we've loaded in. Let's get started... The code for this video can be found at: http://bit.ly/Pandas-01 Virtual Environment Tutorial - https://youtu.be/Kg1Yvry_Ydk Jupyter Tutorial - https://youtu.be/HW29067qVWk StackOverflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python #Pandas;pandas,python,python pandas tutorial,python pandas data analysis,data science,data analysis,data analytics,pandas installation,pandas tutorial,how to use pandas,dataframe,series,corey schafer,pandas library,pd,python data science,python csv,pandas csv,jupyter,jupyter notebook,numpy,python data science tutorial,python (programming language),python tutorial,python programming;27;Education;Knowledge,Technology;PT23M1S;1381;2d;hd;FALSE;;en;https://i.ytimg.com/vi/ZyhVh-qRZPA/maxresdefault.jpg;1;;;;1277496;20095;;0;562
21;Corey Schafer;z0gguhEmWiY;2019-11-19T15:15:01Z;2019-11-19 15:15:01;Python Tutorial: Zip Files - Creating and Extracting Zip Archives;In this Python Programming Tutorial, we will be learning how to read and write zip archives. This video is sponsored by Brilliant. Go to https://brilliant.org/cms to sign up for free. Be one of the first 200 people to sign up with this link and get 20% off your premium subscription. In this video, we will be learning how to create and extract zip archives. We will start by using the zipfile module, and then we will see how to do this using the shutil module. We will learn how to do this with single files and directories, as well as learning how to use gzip as well. Let's get started... Context Managers Tutorial - https://youtu.be/-aKFBoZpiqA BeautifulSoup Web Scraping Tutorial - https://youtu.be/ng2o98k983k Requests Tutorial - https://youtu.be/tb8gHvYlCFs Stack Overflow Survey Download Page - http://bit.ly/SO-Survey-Download ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python;python,zip file,zip archive,python zip,python gzip,python extract,extract zip,python tutorial,corey schafer,python programming,zipfile,shutil,python create add zip file,create add zip file,python programming tutorial,python 3;27;Education;Knowledge,Technology;PT27M10S;1630;2d;hd;FALSE;;en;https://i.ytimg.com/vi/z0gguhEmWiY/maxresdefault.jpg;1;;;;118009;1899;;0;118
